case_id,query,job_version_id,proposed_grade,reviewed_grade,reviewer,note,job_title,job_cities,review_status,in_four_run_union
official-06-5,"岗位职责匹配：Design, train, and deploy large-scale generative models, with a focus on diffusion-based approaches for vision, video, and multimodal data",2f0e3d2ed63dc83a4e3a6796d1e94a52d14431be5936849666e4872e9a0e5a73,,0,Codex (AI review; not human),该岗位主责为“硬件制造需求预测与供应链需求计划”，与本查询“视觉、视频及多模态生成模型的设计训练和部署”无明确职责重合；公司 AI/机器人背景或通用技能不计相关。全文依据：Aggregate Demand Forecasting & Modeling。城市/招聘类型/排除条件未指定，按无该项限制评估；保留 max_age_days=90，全部冻结岗位满足；无候选人履历，不推断个人资格。,Demand Planner,"San Jose, CA",ai-adjudicated,true
official-06-5,"岗位职责匹配：Design, train, and deploy large-scale generative models, with a focus on diffusion-based approaches for vision, video, and multimodal data",0510f179c62b00682e302dc68cd73707b475417d78001a1955e46bb5361b8242,,0,Codex (AI review; not human),"该岗位主责为“商业客户现场的机器人部署工程”，与本查询“视觉、视频及多模态生成模型的设计训练和部署”无明确职责重合；公司 AI/机器人背景或通用技能不计相关。全文依据：Support engineering with deployment and development, serving as an on-site representative。城市/招聘类型/排除条件未指定，按无该项限制评估；保留 max_age_days=90，全部冻结岗位满足；无候选人履历，不推断个人资格。",Deployment Engineer - Commercial Site Team,"Fontana, CA",ai-adjudicated,true
official-06-5,"岗位职责匹配：Design, train, and deploy large-scale generative models, with a focus on diffusion-based approaches for vision, video, and multimodal data",7e180bb84925d86b67a37d44448c9e76ee9559555a0a794046a80088ba50abbe,,0,Codex (AI review; not human),"该岗位主责为“商业客户现场的机器人部署工程”，与本查询“视觉、视频及多模态生成模型的设计训练和部署”无明确职责重合；公司 AI/机器人背景或通用技能不计相关。全文依据：Support engineering with deployment and development, serving as an on-site representative。城市/招聘类型/排除条件未指定，按无该项限制评估；保留 max_age_days=90，全部冻结岗位满足；无候选人履历，不推断个人资格。",Deployment Engineer - Commercial Site Team,"Reno, NV",ai-adjudicated,true
official-06-5,"岗位职责匹配：Design, train, and deploy large-scale generative models, with a focus on diffusion-based approaches for vision, video, and multimodal data",a39440f627d72dfbfc52ba5e4663f2857cfc04e4e8a0f1497e74d63990542df0,,0,Codex (AI review; not human),"该岗位主责为“机器人部署设备的仓储、库存、运输与团队管理”，与本查询“视觉、视频及多模态生成模型的设计训练和部署”无明确职责重合；公司 AI/机器人背景或通用技能不计相关。全文依据：Design and stand up our warehouse and inventory strategy for tracking data collection equipment, data collection props, robot equipment, service parts, tooling, and more.。城市/招聘类型/排除条件未指定，按无该项限制评估；保留 max_age_days=90，全部冻结岗位满足；无候选人履历，不推断个人资格。",Deployment Logistics Lead,"San Jose, CA",ai-adjudicated,true
official-07-1,"Helix AI Engineer, Localization and Mapping",9658a47149b0ab24fc3f77d0f9fdaafaff266b273215443058230f74271f9549,,0,Codex (AI review; not human),"该岗位主责为“AI 数据采集运营管理”，与本查询“多传感器融合定位、运动跟踪与状态估计”无明确职责重合；公司 AI/机器人背景或通用技能不计相关。全文依据：Day one, you will own a meaningful piece of Figure's data collection operation. You'll be hitting volume, quality, and velocity targets, building the systems that get us there, and partnering across engineering, product, and ops to make it happen. Specific responsibilities include:。城市/招聘类型/排除条件未指定，按无该项限制评估；保留 max_age_days=90，全部冻结岗位满足；无候选人履历，不推断个人资格。",AI Data Operations Manager,United Arab Emirates,ai-adjudicated,true
official-07-1,"Helix AI Engineer, Localization and Mapping",372b8d981e9a118724699820ec99464d3cef1b5afecb3504bd5984e0d20cf86e,,0,Codex (AI review; not human),"该岗位主责为“全身控制策略的训练、仿真与部署基础设施”，与本查询“多传感器融合定位、运动跟踪与状态估计”无明确职责重合；公司 AI/机器人背景或通用技能不计相关。全文依据：Own and scale the infrastructure used to train whole-body control policies (simulation, data pipelines, orchestration, visualizations)。城市/招聘类型/排除条件未指定，按无该项限制评估；保留 max_age_days=90，全部冻结岗位满足；无候选人履历，不推断个人资格。",AI Training Infrastructure Engineer – Humanoid Whole Body Control,"San Jose, CA",ai-adjudicated,true
official-07-1,"Helix AI Engineer, Localization and Mapping",b73b922f4af1b2a2e4a3167943581b60aef9cf2340f022877c17699262b879eb,,0,Codex (AI review; not human),"该岗位主责为“住宅机器人数据采集项目的排期、站点准备与执行”，与本查询“多传感器融合定位、运动跟踪与状态估计”无明确职责重合；公司 AI/机器人背景或通用技能不计相关。全文依据：Own end-to-end execution of running robot data collection in diverse residential homes (e.g., deployments—scheduling dates, managing bookings, and ensuring sites are ready for data collection)。城市/招聘类型/排除条件未指定，按无该项限制评估；保留 max_age_days=90，全部冻结岗位满足；无候选人履历，不推断个人资格。",Data Strategy Associate,"San Jose, CA",ai-adjudicated,true
official-07-1,"Helix AI Engineer, Localization and Mapping",e06e31c66b7ffa4e84f45cff09e46a9f58c4828c0a53239e6022a8011e6731c7,,0,Codex (AI review; not human),"该岗位主责为“机器人数据采集现场的工程部署与排障”，与本查询“多传感器融合定位、运动跟踪与状态估计”无明确职责重合；公司 AI/机器人背景或通用技能不计相关。全文依据：Support engineering with deployment, serving as an on-site representative to reach development goals。城市/招聘类型/排除条件未指定，按无该项限制评估；保留 max_age_days=90，全部冻结岗位满足；无候选人履历，不推断个人资格。",Deployment Engineer (Data Collection),"San Jose, CA",ai-adjudicated,true
official-07-1,"Helix AI Engineer, Localization and Mapping",0a59a8a5defd9d4d8667a85f36f511c6a9d787070af1f561d8de7060399ebb0c,,0,Codex (AI review; not human),"该岗位主责为“机器人数据传输、存储、处理和访问基础设施”，与本查询“多传感器融合定位、运动跟踪与状态估计”无明确职责重合；公司 AI/机器人背景或通用技能不计相关。全文依据：Design, build, and maintain tools and software components that offload, store, manipulate and provide access to robot data。城市/招聘类型/排除条件未指定，按无该项限制评估；保留 max_age_days=90，全部冻结岗位满足；无候选人履历，不推断个人资格。","Helix AI Engineer, Data Infrastructure","San Jose, CA",ai-adjudicated,true
official-07-1,"Helix AI Engineer, Localization and Mapping",79f5841c81f7ac714712f4d3ef1979d7e41748673024dfc15606019cd63d3958,,0,Codex (AI review; not human),"该岗位主责为“视觉、视频及多模态生成模型的设计训练和部署”，与本查询“多传感器融合定位、运动跟踪与状态估计”无明确职责重合；公司 AI/机器人背景或通用技能不计相关。全文依据：Design, train, and deploy large-scale generative models, with a focus on diffusion-based approaches for vision, video, and multimodal data。城市/招聘类型/排除条件未指定，按无该项限制评估；保留 max_age_days=90，全部冻结岗位满足；无候选人履历，不推断个人资格。","Helix AI Engineer, Generative AI","San Jose, CA",ai-adjudicated,true
official-07-1,"Helix AI Engineer, Localization and Mapping",b9e710fd1e21f126e880ef384cb63538083b0cd62695ed14e8a82e9d7ea2de46,3,3,Codex (AI review; not human),"主责融合多模态传感器的实时定位、运动跟踪及状态估计。全文依据：Architect and implement real-time localization, ego-motion tracking, and state estimation systems by fusing multi-modal sensor data (cameras, IMUs, encoders, magnetic sensors).。城市/招聘类型/排除条件未指定，按无该项限制评估；保留 max_age_days=90，全部冻结岗位满足；无候选人履历，不推断个人资格。","Helix AI Engineer, Localization and Mapping","San Jose, CA",ai-adjudicated,true
official-07-1,"Helix AI Engineer, Localization and Mapping",0a0fc1829659ebd979c603141aaea41d021b93f09dc893d3d9bbd68efaeefbdc,,0,Codex (AI review; not human),"该岗位主责为“视觉、语言和动作的多模态模型架构与表征学习”，与本查询“多传感器融合定位、运动跟踪与状态估计”无明确职责重合；公司 AI/机器人背景或通用技能不计相关。全文依据：Design and develop model architectures for perception, reasoning, and action across multimodal inputs (e.g., vision, language, proprioception)。城市/招聘类型/排除条件未指定，按无该项限制评估；保留 max_age_days=90，全部冻结岗位满足；无候选人履历，不推断个人资格。","Helix AI Engineer, Modeling","San Jose, CA",ai-adjudicated,true
official-07-1,"Helix AI Engineer, Localization and Mapping",3cff0238e9827ea8937e6bcbb0a6cc3e2cc5e5ea7ba7597bacb353d3de745bbe,,2,Codex (AI review; not human),"职责明确含 localization 且要求 VIO/SLAM 等领域专长，范围更广。全文依据：Develop perception systems including onboard computer vision, localization, visuomotor policies, and offline data annotation.。城市/招聘类型/排除条件未指定，按无该项限制评估；保留 max_age_days=90，全部冻结岗位满足；无候选人履历，不推断个人资格。","Helix AI Engineer, Perception","San Jose, CA",ai-adjudicated,true
official-07-1,"Helix AI Engineer, Localization and Mapping",ea07724278be54b49fb0ffb4f22d5faf0b148d07979bb36082323bafa66fc448,,0,Codex (AI review; not human),"该岗位主责为“大规模多模态基础模型预训练”，与本查询“多传感器融合定位、运动跟踪与状态估计”无明确职责重合；公司 AI/机器人背景或通用技能不计相关。全文依据：Design and train large-scale foundation models across multimodal data (e.g., text, vision, and robot data)。城市/招聘类型/排除条件未指定，按无该项限制评估；保留 max_age_days=90，全部冻结岗位满足；无候选人履历，不推断个人资格。","Helix AI Engineer, Pretraining","San Jose, CA",ai-adjudicated,true
official-07-1,"Helix AI Engineer, Localization and Mapping",c1c05a8ba13a2926c42f725703c98fe23d061fca1b941341c82c68fd09fc1527,,0,Codex (AI review; not human),该岗位主责为“具身智能体强化学习算法和策略训练”，与本查询“多传感器融合定位、运动跟踪与状态估计”无明确职责重合；公司 AI/机器人背景或通用技能不计相关。全文依据：Design and implement reinforcement learning algorithms for embodied agents operating in real-world and simulated environments。城市/招聘类型/排除条件未指定，按无该项限制评估；保留 max_age_days=90，全部冻结岗位满足；无候选人履历，不推断个人资格。,"Helix AI Engineer, Reinforcement Learning","San Jose, CA",ai-adjudicated,true
official-07-1,"Helix AI Engineer, Localization and Mapping",0a8ae0080aed861331479e76665c99325ed73c480103a34202fab31735988354,,0,Codex (AI review; not human),"该岗位主责为“真实机器人学习及视觉运动操作策略”，与本查询“多传感器融合定位、运动跟踪与状态估计”无明确职责重合；公司 AI/机器人背景或通用技能不计相关。全文依据：Design, train, evaluate, and deploy learning-based visuomotor policies for humanoid robot manipulation。城市/招聘类型/排除条件未指定，按无该项限制评估；保留 max_age_days=90，全部冻结岗位满足；无候选人履历，不推断个人资格。","Helix AI Engineer, Robot Learning","San Jose, CA",ai-adjudicated,true
official-07-1,"Helix AI Engineer, Localization and Mapping",66a4c6d7e0904dd601e4054abef7eee96e6301da500323e2300ed9648b004074,,0,Codex (AI review; not human),该岗位主责为“大模型分布式训练性能优化”，与本查询“多传感器融合定位、运动跟踪与状态估计”无明确职责重合；公司 AI/机器人背景或通用技能不计相关。全文依据：Optimize training performance for a 100B+ parameter models across 100k+ GPUs.。城市/招聘类型/排除条件未指定，按无该项限制评估；保留 max_age_days=90，全部冻结岗位满足；无候选人履历，不推断个人资格。,"Helix AI Engineer, Training Performance","San Jose, CA",ai-adjudicated,true
official-07-1,"Helix AI Engineer, Localization and Mapping",02f16aa9d32c2123cc848e69fa4f5a6acc5eaa789f5291dd40f0f63379c39974,,0,Codex (AI review; not human),该岗位主责为“视频或高维时序模型的大规模预训练”，与本查询“多传感器融合定位、运动跟踪与状态估计”无明确职责重合；公司 AI/机器人背景或通用技能不计相关。全文依据：Design and train large-scale video foundation models on diverse datasets spanning internet-scale video and robot-collected data。城市/招聘类型/排除条件未指定，按无该项限制评估；保留 max_age_days=90，全部冻结岗位满足；无候选人履历，不推断个人资格。,"Helix AI Engineer, Video Pretraining","San Jose, CA",ai-adjudicated,true
official-07-1,"Helix AI Engineer, Localization and Mapping",23731858c455419d59ce5792533ec8a179c6327cdadbcf49ea15e73c1c081bba,,0,Codex (AI review; not human),该岗位主责为“穿戴传感器进行动作数据采集”，与本查询“多传感器融合定位、运动跟踪与状态估计”无明确职责重合；公司 AI/机器人背景或通用技能不计相关。全文依据：Wear sensor equipment to guide the robot through human-like motions。城市/招聘类型/排除条件未指定，按无该项限制评估；保留 max_age_days=90，全部冻结岗位满足；无候选人履历，不推断个人资格。,Helix Data Creator,"Los Angeles, CA",ai-adjudicated,true
official-07-1,"Helix AI Engineer, Localization and Mapping",1f9f2467de3e4708c9577641bda5d53235417f44365da66ec663e0915b9106e5,,0,Codex (AI review; not human),"该岗位主责为“长时间穿戴传感服执行重复动作采集”，与本查询“多传感器融合定位、运动跟踪与状态估计”无明确职责重合；公司 AI/机器人背景或通用技能不计相关。全文依据：Data collection: Wear sensor suits to perform repetitive, precise physical movements (walking, lifting, reaching) that guide the robot and generate training data, for up to 8 hours per shift.。城市/招聘类型/排除条件未指定，按无该项限制评估；保留 max_age_days=90，全部冻结岗位满足；无候选人履历，不推断个人资格。",Helix Data Creator,"San Jose, CA",ai-adjudicated,true
official-07-1,"Helix AI Engineer, Localization and Mapping",b77e6b3d7caede0bfbcf4d62df9841a707956651099051cf4de62dd3a2a3599e,,0,Codex (AI review; not human),该岗位主责为“Fontana 客户现场的机器人操作与动作数据采集”，与本查询“多传感器融合定位、运动跟踪与状态估计”无明确职责重合；公司 AI/机器人背景或通用技能不计相关。全文依据：Ensure successful day-to-day operations of the robot(s) on the customer site。城市/招聘类型/排除条件未指定，按无该项限制评估；保留 max_age_days=90，全部冻结岗位满足；无候选人履历，不推断个人资格。,"Humanoid Robot Operator & Data Creator — Fontana, CA (Customer Site)","Fontana, CA",ai-adjudicated,true
official-07-1,"Helix AI Engineer, Localization and Mapping",c157b426dd7167bc1359eecf26ec5fbc98b35e4202a41de9d6650964f9df3c17,,0,Codex (AI review; not human),"该岗位主责为“数据运营的国际扩张与新站点落地”，与本查询“多传感器融合定位、运动跟踪与状态估计”无明确职责重合；公司 AI/机器人背景或通用技能不计相关。全文依据：Day one, you will own Figure’s data operations expansion: the strategy for where we go next and the team that gets us there. You’ll stand up new sites against volume, quality, and velocity targets, build the playbook that makes each launch faster than the last, and partner across engineering, product, and ops to make it happen. Specific responsibilities include:。城市/招聘类型/排除条件未指定，按无该项限制评估；保留 max_age_days=90，全部冻结岗位满足；无候选人履历，不推断个人资格。","Lead, Data Operations Global Expansion","San Jose, CA",ai-adjudicated,true
official-07-1,"Helix AI Engineer, Localization and Mapping",b703c687faa83dff0253c44ec411d68cccda459db840e29fef3ad4f403e84f08,,0,Codex (AI review; not human),该岗位主责为“制造产线末端自动化测试软件”，与本查询“多传感器融合定位、运动跟踪与状态估计”无明确职责重合；公司 AI/机器人背景或通用技能不计相关。全文依据：Implement improvements to our existing end of line automation software。城市/招聘类型/排除条件未指定，按无该项限制评估；保留 max_age_days=90，全部冻结岗位满足；无候选人履历，不推断个人资格。,Manufacturing Software Test Engineer,"San Jose, CA",ai-adjudicated,true
official-07-1,"Helix AI Engineer, Localization and Mapping",5947300e1b20bb57f96311cc34e326bcc1ede855e9541ec6a204856612468417,,0,Codex (AI review; not human),该岗位主责为“数据质量审核指南、验收准则与审核项目”，与本查询“多传感器融合定位、运动跟踪与状态估计”无明确职责重合；公司 AI/机器人背景或通用技能不计相关。全文依据：Own review guidelines and acceptance criteria for your project; handle escalated edge cases that fall outside existing guidance.。城市/招聘类型/排除条件未指定，按无该项限制评估；保留 max_age_days=90，全部冻结岗位满足；无候选人履历，不推断个人资格。,"Project Coordinator, Data Quality","San Jose, CA",ai-adjudicated,true
official-07-1,"Helix AI Engineer, Localization and Mapping",0ee9c05cd018d22c3efa9f1a4c05e212a812157fd1c750bcf313cefe6035baa7,,0,Codex (AI review; not human),"该岗位主责为“机器人全身控制的强化学习”，与本查询“多传感器融合定位、运动跟踪与状态估计”无明确职责重合；公司 AI/机器人背景或通用技能不计相关。全文依据：Develop, train, and deploy reinforcement learning algorithms for whole body control。城市/招聘类型/排除条件未指定，按无该项限制评估；保留 max_age_days=90，全部冻结岗位满足；无候选人履历，不推断个人资格。",Reinforcement Learning Engineer – Whole Body Control,"San Jose, CA",ai-adjudicated,true
official-07-1,"Helix AI Engineer, Localization and Mapping",a348c6f5c005df2d721f2c06b4c51aa3c9caafade8e604315110fc5b4ed822b5,,0,Codex (AI review; not human),该岗位主责为“制造系统业务软件与工作流开发”，与本查询“多传感器融合定位、运动跟踪与状态估计”无明确职责重合；公司 AI/机器人背景或通用技能不计相关。全文依据：Implement improvements to our existing suite of manufacturing software.。城市/招聘类型/排除条件未指定，按无该项限制评估；保留 max_age_days=90，全部冻结岗位满足；无候选人履历，不推断个人资格。,"Software Engineer, Manufacturing Systems","San Jose, CA",ai-adjudicated,true
official-07-1,"Helix AI Engineer, Localization and Mapping",3bf666c253c19894dbe27deb07d68ce3bd68efbe46903f1292a3806c56be640b,,0,Codex (AI review; not human),该岗位主责为“隐私增强与数据治理软件工程”，与本查询“多传感器融合定位、运动跟踪与状态估计”无明确职责重合；公司 AI/机器人背景或通用技能不计相关。全文依据：Design and implement new technical features that embed privacy controls and data minimization techniques into our product and tech stack (privacy-by-design)。城市/招聘类型/排除条件未指定，按无该项限制评估；保留 max_age_days=90，全部冻结岗位满足；无候选人履历，不推断个人资格。,"Software Engineer, Privacy & Data Governance","San Jose, CA",ai-adjudicated,true
official-07-1,"Helix AI Engineer, Localization and Mapping",819b7ab25d3641d3878a4f6e2dea005077f29528535c8a8aec9f727d904ed3c6,,3,Codex (AI review; not human),"主责实时与离线状态估计、视觉惯性融合和人体运动轨迹重建。全文依据：Design and implement dual-tier state estimation algorithms in modern C++: low-latency, real-time filters for streaming teleoperation and batch optimization/smoothing routines for high-accuracy offline dataset generation.。城市/招聘类型/排除条件未指定，按无该项限制评估；保留 max_age_days=90，全部冻结岗位满足；无候选人履历，不推断个人资格。",State Estimation Engineer - Data Collection Systems,"San Jose, CA",ai-adjudicated,true
official-07-1,"Helix AI Engineer, Localization and Mapping",75607eba04e4875b1dd4b218186a8a81de822a26baa6964e95582795cf4f282e,,0,Codex (AI review; not human),"该岗位主责为“商业法务、数据和基础设施采购协议谈判”，与本查询“多传感器融合定位、运动跟踪与状态估计”无明确职责重合；公司 AI/机器人背景或通用技能不计相关。全文依据：GPU & AI Infrastructure: Lead high-stakes negotiations and procurement agreements for global data center capacity, GPU compute, and complex technology licenses.。城市/招聘类型/排除条件未指定，按无该项限制评估；保留 max_age_days=90，全部冻结岗位满足；无候选人履历，不推断个人资格。","Associate General Counsel, Commercial","San Jose, CA",ai-adjudicated,true
official-07-1,"Helix AI Engineer, Localization and Mapping",186cda7db8c456bcf680e72f263bd4f0e8cda1ceb47984f0502a119b6cf30d67,,0,Codex (AI review; not human),"该岗位主责为“连接器和机电接口的设计与验证”，与本查询“多传感器融合定位、运动跟踪与状态估计”无明确职责重合；公司 AI/机器人背景或通用技能不计相关。全文依据：Own 3D CAD modeling and 2D detailed drawings for custom connectors, overmolds, and electromechanical interfaces。城市/招聘类型/排除条件未指定，按无该项限制评估；保留 max_age_days=90，全部冻结岗位满足；无候选人履历，不推断个人资格。",Connector & Interconnect Design Engineer,"San Jose, CA",ai-adjudicated,true
official-07-1,"Helix AI Engineer, Localization and Mapping",2f0e3d2ed63dc83a4e3a6796d1e94a52d14431be5936849666e4872e9a0e5a73,,0,Codex (AI review; not human),该岗位主责为“硬件制造需求预测与供应链需求计划”，与本查询“多传感器融合定位、运动跟踪与状态估计”无明确职责重合；公司 AI/机器人背景或通用技能不计相关。全文依据：Aggregate Demand Forecasting & Modeling。城市/招聘类型/排除条件未指定，按无该项限制评估；保留 max_age_days=90，全部冻结岗位满足；无候选人履历，不推断个人资格。,Demand Planner,"San Jose, CA",ai-adjudicated,true
official-07-1,"Helix AI Engineer, Localization and Mapping",0510f179c62b00682e302dc68cd73707b475417d78001a1955e46bb5361b8242,,0,Codex (AI review; not human),"该岗位主责为“商业客户现场的机器人部署工程”，与本查询“多传感器融合定位、运动跟踪与状态估计”无明确职责重合；公司 AI/机器人背景或通用技能不计相关。全文依据：Support engineering with deployment and development, serving as an on-site representative。城市/招聘类型/排除条件未指定，按无该项限制评估；保留 max_age_days=90，全部冻结岗位满足；无候选人履历，不推断个人资格。",Deployment Engineer - Commercial Site Team,"Fontana, CA",ai-adjudicated,true
official-07-1,"Helix AI Engineer, Localization and Mapping",7e180bb84925d86b67a37d44448c9e76ee9559555a0a794046a80088ba50abbe,,0,Codex (AI review; not human),"该岗位主责为“商业客户现场的机器人部署工程”，与本查询“多传感器融合定位、运动跟踪与状态估计”无明确职责重合；公司 AI/机器人背景或通用技能不计相关。全文依据：Support engineering with deployment and development, serving as an on-site representative。城市/招聘类型/排除条件未指定，按无该项限制评估；保留 max_age_days=90，全部冻结岗位满足；无候选人履历，不推断个人资格。",Deployment Engineer - Commercial Site Team,"Reno, NV",ai-adjudicated,true
official-07-1,"Helix AI Engineer, Localization and Mapping",a39440f627d72dfbfc52ba5e4663f2857cfc04e4e8a0f1497e74d63990542df0,,0,Codex (AI review; not human),"该岗位主责为“机器人部署设备的仓储、库存、运输与团队管理”，与本查询“多传感器融合定位、运动跟踪与状态估计”无明确职责重合；公司 AI/机器人背景或通用技能不计相关。全文依据：Design and stand up our warehouse and inventory strategy for tracking data collection equipment, data collection props, robot equipment, service parts, tooling, and more.。城市/招聘类型/排除条件未指定，按无该项限制评估；保留 max_age_days=90，全部冻结岗位满足；无候选人履历，不推断个人资格。",Deployment Logistics Lead,"San Jose, CA",ai-adjudicated,true
official-07-2,"Architect and implement real-time localization, ego-motion tracking, and state estimation systems by fusing multi-modal sensor data (cameras, IMUs, encoders, magnetic sensors).",9658a47149b0ab24fc3f77d0f9fdaafaff266b273215443058230f74271f9549,,0,Codex (AI review; not human),"该岗位主责为“AI 数据采集运营管理”，与本查询“多传感器融合定位、运动跟踪与状态估计”无明确职责重合；公司 AI/机器人背景或通用技能不计相关。全文依据：Day one, you will own a meaningful piece of Figure's data collection operation. You'll be hitting volume, quality, and velocity targets, building the systems that get us there, and partnering across engineering, product, and ops to make it happen. Specific responsibilities include:。城市/招聘类型/排除条件未指定，按无该项限制评估；保留 max_age_days=90，全部冻结岗位满足；无候选人履历，不推断个人资格。",AI Data Operations Manager,United Arab Emirates,ai-adjudicated,true
official-07-2,"Architect and implement real-time localization, ego-motion tracking, and state estimation systems by fusing multi-modal sensor data (cameras, IMUs, encoders, magnetic sensors).",372b8d981e9a118724699820ec99464d3cef1b5afecb3504bd5984e0d20cf86e,,0,Codex (AI review; not human),"该岗位主责为“全身控制策略的训练、仿真与部署基础设施”，与本查询“多传感器融合定位、运动跟踪与状态估计”无明确职责重合；公司 AI/机器人背景或通用技能不计相关。全文依据：Own and scale the infrastructure used to train whole-body control policies (simulation, data pipelines, orchestration, visualizations)。城市/招聘类型/排除条件未指定，按无该项限制评估；保留 max_age_days=90，全部冻结岗位满足；无候选人履历，不推断个人资格。",AI Training Infrastructure Engineer – Humanoid Whole Body Control,"San Jose, CA",ai-adjudicated,true
official-07-2,"Architect and implement real-time localization, ego-motion tracking, and state estimation systems by fusing multi-modal sensor data (cameras, IMUs, encoders, magnetic sensors).",b73b922f4af1b2a2e4a3167943581b60aef9cf2340f022877c17699262b879eb,,0,Codex (AI review; not human),"该岗位主责为“住宅机器人数据采集项目的排期、站点准备与执行”，与本查询“多传感器融合定位、运动跟踪与状态估计”无明确职责重合；公司 AI/机器人背景或通用技能不计相关。全文依据：Own end-to-end execution of running robot data collection in diverse residential homes (e.g., deployments—scheduling dates, managing bookings, and ensuring sites are ready for data collection)。城市/招聘类型/排除条件未指定，按无该项限制评估；保留 max_age_days=90，全部冻结岗位满足；无候选人履历，不推断个人资格。",Data Strategy Associate,"San Jose, CA",ai-adjudicated,true
official-07-2,"Architect and implement real-time localization, ego-motion tracking, and state estimation systems by fusing multi-modal sensor data (cameras, IMUs, encoders, magnetic sensors).",e06e31c66b7ffa4e84f45cff09e46a9f58c4828c0a53239e6022a8011e6731c7,,0,Codex (AI review; not human),"该岗位主责为“机器人数据采集现场的工程部署与排障”，与本查询“多传感器融合定位、运动跟踪与状态估计”无明确职责重合；公司 AI/机器人背景或通用技能不计相关。全文依据：Support engineering with deployment, serving as an on-site representative to reach development goals。城市/招聘类型/排除条件未指定，按无该项限制评估；保留 max_age_days=90，全部冻结岗位满足；无候选人履历，不推断个人资格。",Deployment Engineer (Data Collection),"San Jose, CA",ai-adjudicated,true
official-07-2,"Architect and implement real-time localization, ego-motion tracking, and state estimation systems by fusing multi-modal sensor data (cameras, IMUs, encoders, magnetic sensors).",0a59a8a5defd9d4d8667a85f36f511c6a9d787070af1f561d8de7060399ebb0c,,0,Codex (AI review; not human),"该岗位主责为“机器人数据传输、存储、处理和访问基础设施”，与本查询“多传感器融合定位、运动跟踪与状态估计”无明确职责重合；公司 AI/机器人背景或通用技能不计相关。全文依据：Design, build, and maintain tools and software components that offload, store, manipulate and provide access to robot data。城市/招聘类型/排除条件未指定，按无该项限制评估；保留 max_age_days=90，全部冻结岗位满足；无候选人履历，不推断个人资格。","Helix AI Engineer, Data Infrastructure","San Jose, CA",ai-adjudicated,true
official-07-2,"Architect and implement real-time localization, ego-motion tracking, and state estimation systems by fusing multi-modal sensor data (cameras, IMUs, encoders, magnetic sensors).",79f5841c81f7ac714712f4d3ef1979d7e41748673024dfc15606019cd63d3958,,0,Codex (AI review; not human),"该岗位主责为“视觉、视频及多模态生成模型的设计训练和部署”，与本查询“多传感器融合定位、运动跟踪与状态估计”无明确职责重合；公司 AI/机器人背景或通用技能不计相关。全文依据：Design, train, and deploy large-scale generative models, with a focus on diffusion-based approaches for vision, video, and multimodal data。城市/招聘类型/排除条件未指定，按无该项限制评估；保留 max_age_days=90，全部冻结岗位满足；无候选人履历，不推断个人资格。","Helix AI Engineer, Generative AI","San Jose, CA",ai-adjudicated,true
official-07-2,"Architect and implement real-time localization, ego-motion tracking, and state estimation systems by fusing multi-modal sensor data (cameras, IMUs, encoders, magnetic sensors).",b9e710fd1e21f126e880ef384cb63538083b0cd62695ed14e8a82e9d7ea2de46,3,3,Codex (AI review; not human),"主责融合多模态传感器的实时定位、运动跟踪及状态估计。全文依据：Architect and implement real-time localization, ego-motion tracking, and state estimation systems by fusing multi-modal sensor data (cameras, IMUs, encoders, magnetic sensors).。城市/招聘类型/排除条件未指定，按无该项限制评估；保留 max_age_days=90，全部冻结岗位满足；无候选人履历，不推断个人资格。","Helix AI Engineer, Localization and Mapping","San Jose, CA",ai-adjudicated,true
official-07-2,"Architect and implement real-time localization, ego-motion tracking, and state estimation systems by fusing multi-modal sensor data (cameras, IMUs, encoders, magnetic sensors).",0a0fc1829659ebd979c603141aaea41d021b93f09dc893d3d9bbd68efaeefbdc,,0,Codex (AI review; not human),"该岗位主责为“视觉、语言和动作的多模态模型架构与表征学习”，与本查询“多传感器融合定位、运动跟踪与状态估计”无明确职责重合；公司 AI/机器人背景或通用技能不计相关。全文依据：Design and develop model architectures for perception, reasoning, and action across multimodal inputs (e.g., vision, language, proprioception)。城市/招聘类型/排除条件未指定，按无该项限制评估；保留 max_age_days=90，全部冻结岗位满足；无候选人履历，不推断个人资格。","Helix AI Engineer, Modeling","San Jose, CA",ai-adjudicated,true
official-07-2,"Architect and implement real-time localization, ego-motion tracking, and state estimation systems by fusing multi-modal sensor data (cameras, IMUs, encoders, magnetic sensors).",3cff0238e9827ea8937e6bcbb0a6cc3e2cc5e5ea7ba7597bacb353d3de745bbe,,2,Codex (AI review; not human),"职责明确含 localization 且要求 VIO/SLAM 等领域专长，范围更广。全文依据：Develop perception systems including onboard computer vision, localization, visuomotor policies, and offline data annotation.。城市/招聘类型/排除条件未指定，按无该项限制评估；保留 max_age_days=90，全部冻结岗位满足；无候选人履历，不推断个人资格。","Helix AI Engineer, Perception","San Jose, CA",ai-adjudicated,true
